timestamp,request_rate,error_rate,cpu,memory,p95
2026-07-26 07:08:15+00:00,35.65714440274135,0.0,0.3410379650533703,27.696614583333336,1.9996266544221388
2026-07-26 07:08:30+00:00,35.261159486755176,0.0,0.3372104739001173,28.734375,2.7421010961519925
2026-07-26 07:08:45+00:00,36.45676198373038,0.0,0.3363263621976479,29.015625,3.471596344986991
2026-07-26 07:09:00+00:00,38.83331731384532,0.0,0.3381452381391104,30.921875,3.730314456523488
2026-07-26 07:09:15+00:00,39.86381292041376,0.0,0.3372654902496244,32.059895833333336,3.6964092769989656
2026-07-26 07:09:30+00:00,41.627187160807345,0.0,0.3391988161112276,31.80078125,3.5154878716614304
2026-07-26 07:09:45+00:00,41.96246022580022,0.0,0.3444058731812728,32.00390625,3.2364957936905365
2026-07-26 07:10:00+00:00,40.50877554292401,0.0,0.3403635702491358,32.712239583333336,2.5034532600974666
2026-07-26 07:10:15+00:00,39.56328933268056,0.0,0.340363232008309,33.962239583333336,2.9555643919919308
2026-07-26 07:10:30+00:00,38.19513319288456,0.0,0.3415263157042653,34.28385416666667,4.761851320828628
2026-07-26 07:10:45+00:00,34.75951254874675,0.0,0.3423798683057314,34.278645833333336,5.940416751718662
2026-07-26 07:11:00+00:00,34.71556363189331,0.0,0.3433969200670658,34.305989583333336,7.382307072167235
2026-07-26 07:11:15+00:00,34.883182570572764,0.0,0.3438033488251888,34.592447916666664,7.355901060081333
2026-07-26 07:11:30+00:00,35.775760530978,0.0,0.342829023770415,36.03125,6.839835107386629
2026-07-26 07:11:45+00:00,37.57859565446002,0.0,0.3404598585906375,36.15625,6.446718090451691
2026-07-26 07:12:00+00:00,37.96034876428191,0.0,0.3394840998356044,37.376302083333336,9.687089529210214
2026-07-26 07:12:15+00:00,40.07219439391696,0.0,0.3393271417129352,36.15625,10.295989236140173
2026-07-26 07:12:30+00:00,43.34477357848144,0.0,0.3393332385709391,35.76302083333333,10.11603745318352
2026-07-26 07:12:45+00:00,44.7631596780885,0.0,0.3393332143272327,36.5546875,10.038026217705127
2026-07-26 07:13:00+00:00,44.63555208087126,0.0,0.3388423240789563,36.2890625,3.924999999999998
2026-07-26 07:13:15+00:00,42.54444008064689,0.0,0.3383572056614209,36.7890625,2.223778540406353
2026-07-26 07:13:30+00:00,42.39934878401116,0.0,0.3390908209398445,36.895833333333336,2.725459972254452
2026-07-26 07:13:45+00:00,42.16375239880394,0.0,0.3387273377422291,36.420572916666664,3.2268322696776304
2026-07-26 07:14:00+00:00,42.21806777066863,0.0,0.3388484198358928,36.3671875,3.7784857988807903
2026-07-26 07:14:15+00:00,42.21894943544429,0.0,0.3387334315169369,36.122395833333336,4.271387283236994
2026-07-26 07:14:30+00:00,42.47305289848245,0.0,0.3387879206619184,35.46614583333333,4.541125421488601
2026-07-26 07:14:45+00:00,43.16453886366395,0.0,0.3387334965342569,35.4453125,4.540871731555029
2026-07-26 07:15:00+00:00,43.71068370669016,0.0,0.3389760144471451,35.723958333333336,4.5196631366425715
