timestamp,request_rate,error_rate,cpu,memory,p95
2026-07-26 07:08:15+00:00,1.4001345621601462,0.0,0.0518840293033723,210.23697916666669,0.2075003180950143
2026-07-26 07:08:30+00:00,1.3745942375892437,0.0,0.0554711841019943,210.47786458333331,0.2095132080421928
2026-07-26 07:08:45+00:00,1.4000367111104757,0.0,0.0407891233594228,210.58463541666669,0.307502454168636
2026-07-26 07:09:00+00:00,1.3998476201994463,0.0,0.0284818085944238,210.88541666666669,0.077166784835612
2026-07-26 07:09:15+00:00,1.3997114645406423,0.0,0.0213289210246235,211.32682291666669,0.053833290918345
2026-07-26 07:09:30+00:00,1.399737239822218,0.0,0.01217952991008,211.47395833333337,0.0419165878916783
2026-07-26 07:09:45+00:00,1.4000089260826476,0.0,0.0126061619876384,211.67447916666669,0.0402500757561983
2026-07-26 07:10:00+00:00,1.400000000312547,0.0,0.0134545443559629,211.78255208333331,0.0439375034096694
2026-07-26 07:10:15+00:00,1.399960014669866,0.0,0.0135149224380125,211.91015625,0.0478757158142725
2026-07-26 07:10:30+00:00,1.399772604709174,0.0,0.0180576303191168,211.94270833333331,0.0507508520563566
2026-07-26 07:10:45+00:00,1.3997392325915758,0.0,0.0381746495752228,212.60416666666669,0.3787540105793998
2026-07-26 07:11:00+00:00,1.3996490356596163,0.0,0.0399901187801599,213.10546875,0.3787449554205397
2026-07-26 07:11:15+00:00,1.399704197280367,0.0,0.0405974619504789,213.24088541666663,0.3787518745739607
2026-07-26 07:11:30+00:00,1.4184335441896596,0.0,0.0262486435895755,213.40234375,0.3049898909219807
2026-07-26 07:11:45+00:00,1.418035717636284,0.0,0.0147863748098012,213.99869791666669,0.043500039389881
2026-07-26 07:12:00+00:00,1.4180700921764382,0.0,0.0119990755585206,214.18880208333337,0.0355000181775213
2026-07-26 07:12:15+00:00,1.418181819119476,0.0,0.0099393983537591,214.26432291666663,0.0192083409092286
2026-07-26 07:12:30+00:00,1.418181818494365,0.0,0.0090303118479338,214.5625,0.0188124907673698
2026-07-26 07:12:45+00:00,1.4181732232967663,0.0,0.0081211713506035,214.66796875,0.017928582931175
2026-07-26 07:13:00+00:00,1.4181302507466536,0.0,0.0073330358288996,214.859375,0.0176249113636363
2026-07-26 07:13:15+00:00,1.4181474395791842,0.0,0.0069695052430549,215.36458333333337,0.0151665303033608
2026-07-26 07:13:30+00:00,1.4181474395791842,0.0,0.006727112955131,215.47786458333337,0.0141000203638293
2026-07-26 07:13:45+00:00,1.418181818181818,0.0,0.008,215.73697916666663,0.014590909090909
2026-07-26 07:14:00+00:00,1.4181302510591494,0.0,0.0084845289458939,215.9765625,0.0154996182181788
2026-07-26 07:14:15+00:00,1.418181818181818,0.0,0.0085454545454545,216.02213541666669,0.0154999999999999
2026-07-26 07:14:30+00:00,1.4181904133794168,0.0,0.0076970214885449,216.06901041666669,0.0146250075758494
2026-07-26 07:14:45+00:00,1.418207604087178,0.0,0.0066667768626697,216.72005208333331,0.0151666373721272
2026-07-26 07:15:00+00:00,1.4182505819505893,0.0,0.0069700418908098,216.79427083333331,0.0146785790355468
2026-07-26 07:15:15+00:00,1.418207604712289,0.0,0.0080607735620939,216.89322916666663,0.0168333939393939
